股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
腾讯控股,00700,2004-08-11,-26.748,-26.792,-26.748,-26.797,6565000,24628000.0,-0.18,-0.13,-0.034,0.38
腾讯控股,00700,2004-08-12,-26.797,-26.782,-26.782,-26.807,5173000,19153000.0,-0.09,0.04,0.01,0.3
腾讯控股,00700,2004-08-13,-26.797,-26.782,-26.782,-26.797,977000,3642000.0,-0.06,0.0,0.0,0.06
腾讯控股,00700,2004-08-16,-26.792,-26.782,-26.777,-26.811,2665000,9836000.0,-0.13,0.0,0.0,0.15
腾讯控股,00700,2004-08-17,-26.782,-26.792,-26.782,-26.797,893500,3320000.0,-0.06,-0.04,-0.01,0.05
腾讯控股,00700,2004-08-18,-26.782,-26.787,-26.782,-26.792,676000,2503000.0,-0.04,0.02,0.005,0.04
腾讯控股,00700,2004-08-19,-26.787,-26.792,-26.773,-26.797,3979000,14914000.0,-0.09,-0.02,-0.005,0.23
腾讯控股,00700,2004-08-20,-26.787,-26.787,-26.787,-26.797,3456000,12774000.0,-0.04,0.02,0.005,0.2
腾讯控股,00700,2004-08-23,-26.782,-26.802,-26.782,-26.816,2150000,7803000.0,-0.13,-0.06,-0.015,0.12
腾讯控股,00700,2004-08-24,-26.802,-26.811,-26.802,-26.821,3268000,11758000.0,-0.07,-0.03,-0.009,0.19
腾讯控股,00700,2004-08-25,-26.807,-26.831,-26.807,-26.836,4818000,17043000.0,-0.11,-0.07,-0.02,0.28
腾讯控股,00700,2004-08-26,-26.821,-26.85,-26.816,-26.855,8416000,29249000.0,-0.15,-0.07,-0.019,0.48
腾讯控股,00700,2004-08-27,-26.841,-26.831,-26.826,-26.845,9896000,34368000.0,-0.07,0.07,0.019,0.57
腾讯控股,00700,2004-08-30,-26.831,-26.831,-26.821,-26.836,2126000,7475000.0,-0.06,0.0,0.0,0.12
腾讯控股,00700,2004-08-31,-26.826,-26.802,-26.797,-26.836,2290000,8185000.0,-0.15,0.11,0.029,0.13
腾讯控股,00700,2004-09-01,-26.797,-26.807,-26.797,-26.811,2072000,7532000.0,-0.05,-0.02,-0.005,0.12
腾讯控股,00700,2004-09-02,-26.802,-26.807,-26.802,-26.811,3049000,11076000.0,-0.03,0.0,0.0,0.17
腾讯控股,00700,2004-09-03,-26.802,-26.811,-26.802,-26.816,1870000,6734000.0,-0.05,-0.01,-0.004,0.11
腾讯控股,00700,2004-09-06,-26.811,-26.802,-26.797,-26.816,2437000,8863000.0,-0.07,0.03,0.009,0.14
腾讯控股,00700,2004-09-07,-26.797,-26.777,-26.777,-26.797,8060000,30048000.0,-0.07,0.09,0.025,0.46
腾讯控股,00700,2004-09-08,-26.782,-26.787,-26.782,-26.797,1711000,6359000.0,-0.06,-0.04,-0.01,0.1
腾讯控股,00700,2004-09-09,-26.797,-26.802,-26.792,-26.802,692000,2534000.0,-0.04,-0.06,-0.015,0.04
腾讯控股,00700,2004-09-10,-26.802,-26.792,-26.792,-26.807,622000,2277000.0,-0.06,0.04,0.01,0.04
腾讯控股,00700,2004-09-13,-26.807,-26.836,-26.807,-26.841,7420000,26028000.0,-0.13,-0.16,-0.044,0.43
腾讯控股,00700,2004-09-14,-26.831,-26.811,-26.802,-26.831,3611000,12847000.0,-0.11,0.09,0.025,0.21
腾讯控股,00700,2004-09-15,-26.792,-26.777,-26.768,-26.797,14480000,54401000.0,-0.11,0.13,0.034,0.83
腾讯控股,00700,2004-09-16,-26.773,-26.753,-26.748,-26.782,12604000,48742000.0,-0.13,0.09,0.024,0.72
腾讯控股,00700,2004-09-17,-26.748,-26.763,-26.748,-26.763,3699000,14367000.0,-0.06,-0.04,-0.01,0.21
腾讯控股,00700,2004-09-20,-26.758,-26.763,-26.753,-26.777,2416000,9257000.0,-0.09,0.0,0.0,0.14
腾讯控股,00700,2004-09-21,-26.753,-26.763,-26.739,-26.768,4143000,16228000.0,-0.11,0.0,0.0,0.24
腾讯控股,00700,2004-09-22,-26.768,-26.768,-26.763,-26.773,1521000,5819000.0,-0.04,-0.02,-0.005,0.09
腾讯控股,00700,2004-09-23,-26.773,-26.758,-26.753,-26.773,1612000,6208000.0,-0.07,0.04,0.01,0.09
腾讯控股,00700,2004-09-24,-26.758,-26.773,-26.758,-26.777,4383000,16677000.0,-0.07,-0.06,-0.015,0.25
腾讯控股,00700,2004-09-27,-26.773,-26.773,-26.768,-26.777,1303000,4955000.0,-0.03,0.0,0.0,0.07
腾讯控股,00700,2004-09-28,-26.782,-26.773,-26.773,-26.782,2124000,8045000.0,-0.03,0.0,0.0,0.12
腾讯控股,00700,2004-09-30,-26.768,-26.773,-26.768,-26.782,3282000,12426000.0,-0.05,0.0,0.0,0.19
腾讯控股,00700,2004-10-04,-26.773,-26.748,-26.739,-26.773,6206000,24074000.0,-0.13,0.09,0.025,0.35
腾讯控股,00700,2004-10-05,-26.743,-26.7,-26.676,-26.743,22494600,93426000.0,-0.25,0.18,0.048,1.28
腾讯控股,00700,2004-10-06,-26.695,-26.68,-26.671,-26.695,19159900,81862000.0,-0.09,0.07,0.02,1.09
腾讯控股,00700,2004-10-07,-26.676,-26.676,-26.656,-26.685,9895000,42717000.0,-0.11,0.01,0.004,0.57
腾讯控股,00700,2004-10-08,-26.666,-26.68,-26.656,-26.705,8688500,37184000.0,-0.18,-0.01,-0.004,0.5
腾讯控股,00700,2004-10-11,-26.68,-26.642,-26.622,-26.68,20116500,89623000.0,-0.22,0.14,0.038,1.15
腾讯控股,00700,2004-10-12,-26.637,-26.627,-26.622,-26.646,12973000,58879000.0,-0.09,0.06,0.015,0.74
腾讯控股,00700,2004-10-13,-26.627,-26.656,-26.627,-26.666,5590000,24675000.0,-0.15,-0.11,-0.029,0.32
腾讯控股,00700,2004-10-14,-26.656,-26.651,-26.642,-26.671,3882000,17062000.0,-0.11,0.02,0.005,0.22
腾讯控股,00700,2004-10-15,-26.661,-26.632,-26.632,-26.666,2853000,12675000.0,-0.13,0.07,0.019,0.16
腾讯控股,00700,2004-10-18,-26.632,-26.617,-26.603,-26.632,6817000,31485000.0,-0.11,0.06,0.015,0.39
腾讯控股,00700,2004-10-19,-26.617,-26.622,-26.603,-26.642,2197000,9976000.0,-0.15,-0.02,-0.005,0.13
腾讯控股,00700,2004-10-20,-26.627,-26.661,-26.622,-26.671,3735000,16488000.0,-0.18,-0.15,-0.039,0.21
腾讯控股,00700,2004-10-21,-26.661,-26.676,-26.661,-26.68,4515000,19436000.0,-0.07,-0.06,-0.015,0.26
腾讯控股,00700,2004-10-25,-26.676,-26.695,-26.676,-26.7,3912000,16527000.0,-0.09,-0.07,-0.019,0.22
腾讯控股,00700,2004-10-26,-26.705,-26.7,-26.695,-26.709,4015000,16687000.0,-0.05,-0.02,-0.005,0.23
腾讯控股,00700,2004-10-27,-26.671,-26.646,-26.642,-26.671,9618000,42457000.0,-0.11,0.2,0.054,0.55
腾讯控股,00700,2004-10-28,-26.632,-26.608,-26.578,-26.632,21639000,101727000.0,-0.2,0.14,0.038,1.24
腾讯控股,00700,2004-10-29,-26.627,-26.622,-26.603,-26.632,4587000,21030000.0,-0.11,-0.05,-0.014,0.26
腾讯控股,00700,2004-11-01,-26.627,-26.622,-26.617,-26.632,922000,4197000.0,-0.06,0.0,0.0,0.05
腾讯控股,00700,2004-11-02,-26.617,-26.583,-26.578,-26.622,7451000,35211000.0,-0.17,0.15,0.039,0.43
腾讯控股,00700,2004-11-03,-26.598,-26.598,-26.588,-26.612,4359000,20422000.0,-0.09,-0.06,-0.015,0.25
腾讯控股,00700,2004-11-04,-26.598,-26.646,-26.598,-26.651,6993000,31461000.0,-0.2,-0.18,-0.048,0.4
腾讯控股,00700,2004-11-05,-26.632,-26.632,-26.622,-26.646,4452000,20049000.0,-0.09,0.05,0.014,0.25
腾讯控股,00700,2004-11-08,-26.637,-26.637,-26.632,-26.646,2493000,11192000.0,-0.05,-0.02,-0.005,0.14
腾讯控股,00700,2004-11-09,-26.627,-26.627,-26.608,-26.632,4851000,22225000.0,-0.09,0.04,0.01,0.28
腾讯控股,00700,2004-11-10,-26.612,-26.622,-26.612,-26.627,2129000,9771000.0,-0.06,0.02,0.005,0.12
腾讯控股,00700,2004-11-11,-26.622,-26.632,-26.622,-26.637,2308000,10439000.0,-0.06,-0.04,-0.01,0.13
腾讯控股,00700,2004-11-12,-26.612,-26.612,-26.603,-26.627,6530000,30037000.0,-0.09,0.08,0.02,0.37
腾讯控股,00700,2004-11-15,-26.612,-26.608,-26.583,-26.612,11964000,56220000.0,-0.11,0.02,0.004,0.68
腾讯控股,00700,2004-11-16,-26.612,-26.603,-26.603,-26.622,6360000,29387000.0,-0.07,0.02,0.005,0.36
腾讯控股,00700,2004-11-17,-26.608,-26.53,-26.511,-26.608,28680000,140656992.0,-0.36,0.27,0.073,1.64
腾讯控股,00700,2004-11-18,-26.53,-26.603,-26.491,-26.603,31583000,154020000.0,-0.42,-0.28,-0.073,1.8
腾讯控股,00700,2004-11-19,-26.598,-26.559,-26.554,-26.603,12685000,60502000.0,-0.18,0.17,0.044,0.72
腾讯控股,00700,2004-11-22,-26.554,-26.52,-26.491,-26.564,12146000,62133000.0,-0.27,0.15,0.039,0.69
腾讯控股,00700,2004-11-23,-26.52,-26.462,-26.443,-26.52,9782000,52292000.0,-0.29,0.22,0.058,0.56
腾讯控股,00700,2004-11-24,-26.452,-26.511,-26.452,-26.511,6270000,33252000.0,-0.22,-0.19,-0.049,0.36
腾讯控股,00700,2004-11-25,-26.501,-26.491,-26.472,-26.52,5813000,30204000.0,-0.18,0.08,0.02,0.33
腾讯控股,00700,2004-11-26,-26.511,-26.452,-26.433,-26.511,9848000,53837000.0,-0.29,0.15,0.039,0.56
腾讯控股,00700,2004-11-29,-26.443,-26.375,-26.355,-26.443,11656000,66879000.0,-0.33,0.29,0.077,0.67
腾讯控股,00700,2004-11-30,-26.394,-26.365,-26.336,-26.394,4080000,24176000.0,-0.22,0.04,0.01,0.23
腾讯控股,00700,2004-12-01,-26.365,-26.394,-26.365,-26.404,4494000,25936000.0,-0.15,-0.11,-0.029,0.26
腾讯控股,00700,2004-12-02,-26.355,-26.336,-26.326,-26.375,7263000,43296000.0,-0.19,0.22,0.058,0.41
腾讯控股,00700,2004-12-03,-26.316,-26.375,-26.278,-26.375,5769000,34959000.0,-0.37,-0.15,-0.039,0.33
腾讯控股,00700,2004-12-06,-26.365,-26.375,-26.346,-26.375,923000,5440000.0,-0.11,0.0,0.0,0.05
腾讯控股,00700,2004-12-07,-26.365,-26.433,-26.365,-26.452,10534000,58470000.0,-0.33,-0.22,-0.058,0.6
腾讯控股,00700,2004-12-08,-26.433,-26.462,-26.433,-26.462,4555000,24781000.0,-0.11,-0.11,-0.029,0.26
腾讯控股,00700,2004-12-09,-26.443,-26.452,-26.433,-26.462,3940000,21583000.0,-0.11,0.04,0.01,0.22
腾讯控股,00700,2004-12-10,-26.443,-26.423,-26.394,-26.452,4792000,26912000.0,-0.22,0.11,0.029,0.27
腾讯控股,00700,2004-12-13,-26.404,-26.404,-26.394,-26.423,3166000,17943000.0,-0.11,0.07,0.019,0.18
腾讯控股,00700,2004-12-14,-26.404,-26.433,-26.404,-26.443,10572000,59003000.0,-0.15,-0.11,-0.029,0.6
腾讯控股,00700,2004-12-15,-26.433,-26.394,-26.384,-26.433,8012000,45048000.0,-0.19,0.15,0.039,0.46
腾讯控股,00700,2004-12-16,-26.375,-26.394,-26.375,-26.413,1255000,7183000.0,-0.14,0.0,0.0,0.07
腾讯控股,00700,2004-12-17,-26.404,-26.433,-26.404,-26.433,1741000,9704000.0,-0.11,-0.15,-0.039,0.1
腾讯控股,00700,2004-12-20,-26.433,-26.481,-26.423,-26.491,8084000,43520000.0,-0.26,-0.18,-0.048,0.46
腾讯控股,00700,2004-12-21,-26.462,-26.433,-26.413,-26.462,8565000,47128000.0,-0.19,0.18,0.048,0.49
腾讯控股,00700,2004-12-22,-26.433,-26.52,-26.423,-26.53,17087000,90657000.0,-0.4,-0.33,-0.087,0.98
腾讯控股,00700,2004-12-23,-26.54,-26.569,-26.54,-26.603,25722000,124608000.0,-0.24,-0.18,-0.049,1.47
腾讯控股,00700,2004-12-24,-26.564,-26.544,-26.544,-26.564,4175000,20582000.0,-0.08,0.09,0.025,0.24
腾讯控股,00700,2004-12-28,-26.544,-26.564,-26.544,-26.583,6441000,31461000.0,-0.15,-0.08,-0.02,0.37
腾讯控股,00700,2004-12-29,-26.564,-26.593,-26.564,-26.612,8359000,39508000.0,-0.18,-0.11,-0.029,0.48
腾讯控股,00700,2004-12-30,-26.593,-26.608,-26.588,-26.612,7040000,32814000.0,-0.09,-0.06,-0.015,0.4
腾讯控股,00700,2004-12-31,-26.608,-26.608,-26.593,-26.612,7767000,36166000.0,-0.07,0.0,0.0,0.44
腾讯控股,00700,2005-01-03,-26.598,-26.608,-26.588,-26.612,8517000,39746000.0,-0.09,0.0,0.0,0.48
腾讯控股,00700,2005-01-04,-26.603,-26.583,-26.578,-26.608,16490000,77974000.0,-0.11,0.09,0.025,0.93
腾讯控股,00700,2005-01-05,-26.588,-26.598,-26.588,-26.608,9699000,45547000.0,-0.08,-0.06,-0.015,0.55
腾讯控股,00700,2005-01-06,-26.598,-26.598,-26.593,-26.608,8217800,38417000.0,-0.06,0.0,0.0,0.47
腾讯控股,00700,2005-01-07,-26.598,-26.588,-26.588,-26.608,7487000,35114000.0,-0.08,0.04,0.01,0.42
腾讯控股,00700,2005-01-10,-26.588,-26.569,-26.544,-26.588,7212000,34876000.0,-0.17,0.07,0.019,0.41
腾讯控股,00700,2005-01-11,-26.559,-26.583,-26.559,-26.593,8301000,39572000.0,-0.13,-0.05,-0.014,0.47
腾讯控股,00700,2005-01-12,-26.578,-26.588,-26.578,-26.593,4860000,23062000.0,-0.06,-0.02,-0.005,0.28
腾讯控股,00700,2005-01-13,-26.588,-26.603,-26.583,-26.612,4107000,19239000.0,-0.11,-0.06,-0.015,0.23
腾讯控股,00700,2005-01-14,-26.608,-26.588,-26.578,-26.608,5919000,28019000.0,-0.11,0.06,0.015,0.34
腾讯控股,00700,2005-01-17,-26.588,-26.588,-26.588,-26.598,3691000,17391000.0,-0.04,0.0,0.0,0.21
腾讯控股,00700,2005-01-18,-26.583,-26.598,-26.583,-26.608,3960000,18604000.0,-0.09,-0.04,-0.01,0.22
腾讯控股,00700,2005-01-19,-26.593,-26.608,-26.583,-26.622,3323000,15446000.0,-0.15,-0.04,-0.01,0.19
腾讯控股,00700,2005-01-20,-26.617,-26.632,-26.617,-26.651,8175000,36721000.0,-0.13,-0.09,-0.024,0.46
腾讯控股,00700,2005-01-21,-26.637,-26.671,-26.637,-26.68,6267000,27346000.0,-0.16,-0.15,-0.039,0.36
腾讯控股,00700,2005-01-24,-26.676,-26.646,-26.646,-26.68,7805000,33978000.0,-0.13,0.09,0.025,0.44
腾讯控股,00700,2005-01-25,-26.646,-26.642,-26.637,-26.676,4481000,19670000.0,-0.15,0.02,0.004,0.25
腾讯控股,00700,2005-01-26,-26.622,-26.642,-26.622,-26.656,2788000,12307000.0,-0.13,0.0,0.0,0.16
腾讯控股,00700,2005-01-27,-26.642,-26.646,-26.632,-26.646,4699000,21102000.0,-0.05,-0.02,-0.004,0.27
腾讯控股,00700,2005-01-28,-26.646,-26.637,-26.632,-26.651,4905000,22014000.0,-0.07,0.03,0.009,0.28
腾讯控股,00700,2005-01-31,-26.637,-26.632,-26.627,-26.646,3523000,15851000.0,-0.07,0.02,0.005,0.2
腾讯控股,00700,2005-02-01,-26.627,-26.603,-26.598,-26.627,4986800,23030000.0,-0.11,0.11,0.029,0.28
腾讯控股,00700,2005-02-02,-26.588,-26.569,-26.569,-26.598,10699000,51382000.0,-0.11,0.13,0.034,0.61
腾讯控股,00700,2005-02-03,-26.574,-26.578,-26.554,-26.588,2230800,10765000.0,-0.13,-0.03,-0.009,0.13
腾讯控股,00700,2005-02-04,-26.578,-26.54,-26.501,-26.578,15424000,76762000.0,-0.29,0.14,0.038,0.87
腾讯控股,00700,2005-02-07,-26.52,-26.549,-26.52,-26.549,3453000,17205000.0,-0.11,-0.03,-0.009,0.2
腾讯控股,00700,2005-02-08,-26.544,-26.574,-26.544,-26.588,5978000,28880000.0,-0.17,-0.09,-0.025,0.34
腾讯控股,00700,2005-02-14,-26.564,-26.54,-26.54,-26.569,6661000,32837000.0,-0.11,0.13,0.034,0.38
腾讯控股,00700,2005-02-15,-26.54,-26.559,-26.54,-26.574,4308000,21004000.0,-0.13,-0.07,-0.019,0.24
腾讯控股,00700,2005-02-16,-26.554,-26.569,-26.549,-26.578,1872100,9056000.0,-0.11,-0.04,-0.01,0.11
腾讯控股,00700,2005-02-17,-26.559,-26.559,-26.544,-26.569,2298700,11277000.0,-0.09,0.04,0.01,0.13
腾讯控股,00700,2005-02-18,-26.559,-26.554,-26.554,-26.569,1133000,5540000.0,-0.06,0.02,0.005,0.06
腾讯控股,00700,2005-02-21,-26.549,-26.472,-26.462,-26.549,41720000,219184992.0,-0.33,0.31,0.082,2.36
腾讯控股,00700,2005-02-22,-26.472,-26.491,-26.472,-26.501,5682400,29838000.0,-0.11,-0.07,-0.019,0.32
腾讯控股,00700,2005-02-23,-26.481,-26.501,-26.481,-26.53,9458000,49046000.0,-0.18,-0.04,-0.01,0.54
腾讯控股,00700,2005-02-24,-26.481,-26.511,-26.481,-26.511,2640000,13744000.0,-0.11,-0.04,-0.01,0.15
腾讯控股,00700,2005-02-25,-26.491,-26.491,-26.481,-26.501,2822000,14808000.0,-0.08,0.08,0.02,0.16
腾讯控股,00700,2005-02-28,-26.481,-26.52,-26.472,-26.544,5378000,27751000.0,-0.27,-0.11,-0.029,0.3
腾讯控股,00700,2005-03-01,-26.511,-26.511,-26.511,-26.53,1000000,5102000.0,-0.07,0.03,0.009,0.06
腾讯控股,00700,2005-03-02,-26.511,-26.53,-26.511,-26.53,1188300,6040000.0,-0.07,-0.07,-0.019,0.07
腾讯控股,00700,2005-03-03,-26.53,-26.52,-26.52,-26.54,1897300,9644000.0,-0.08,0.04,0.01,0.11
腾讯控股,00700,2005-03-04,-26.501,-26.501,-26.472,-26.511,5255000,27732000.0,-0.15,0.07,0.019,0.3
腾讯控股,00700,2005-03-07,-26.472,-26.481,-26.472,-26.491,4069000,21440000.0,-0.07,0.08,0.02,0.23
腾讯控股,00700,2005-03-08,-26.481,-26.481,-26.452,-26.481,3979000,21350000.0,-0.11,0.0,0.0,0.23
腾讯控股,00700,2005-03-09,-26.481,-26.501,-26.481,-26.501,1498000,7854000.0,-0.08,-0.08,-0.02,0.08
腾讯控股,00700,2005-03-10,-26.501,-26.472,-26.462,-26.511,3955000,21059000.0,-0.18,0.11,0.029,0.22
腾讯控股,00700,2005-03-11,-26.481,-26.491,-26.481,-26.511,2964000,15451000.0,-0.11,-0.07,-0.019,0.17
腾讯控股,00700,2005-03-14,-26.501,-26.501,-26.491,-26.501,1076000,5625000.0,-0.04,-0.04,-0.01,0.06
腾讯控股,00700,2005-03-15,-26.501,-26.52,-26.501,-26.53,2476000,12685000.0,-0.11,-0.07,-0.019,0.14
腾讯控股,00700,2005-03-16,-26.53,-26.53,-26.511,-26.544,2490000,12658000.0,-0.12,-0.04,-0.01,0.14
腾讯控股,00700,2005-03-17,-26.54,-26.501,-26.501,-26.544,6335000,32344000.0,-0.16,0.11,0.029,0.36
腾讯控股,00700,2005-03-18,-26.501,-26.491,-26.481,-26.52,4892000,25642000.0,-0.15,0.04,0.01,0.28
腾讯控股,00700,2005-03-21,-26.481,-26.433,-26.404,-26.511,16010000,87905000.0,-0.4,0.22,0.058,0.91
腾讯控股,00700,2005-03-22,-26.443,-26.443,-26.433,-26.462,3881000,21277000.0,-0.11,-0.04,-0.01,0.22
腾讯控股,00700,2005-03-23,-26.462,-26.433,-26.423,-26.462,4839000,26516000.0,-0.15,0.04,0.01,0.27
腾讯控股,00700,2005-03-24,-26.413,-26.384,-26.355,-26.433,14701000,85144000.0,-0.3,0.19,0.049,0.83
腾讯控股,00700,2005-03-29,-26.394,-26.384,-26.375,-26.394,5620000,32527000.0,-0.07,0.0,0.0,0.32
腾讯控股,00700,2005-03-30,-26.404,-26.394,-26.384,-26.413,5079700,29152000.0,-0.11,-0.04,-0.01,0.29
腾讯控股,00700,2005-03-31,-26.394,-26.413,-26.384,-26.413,5633500,31938000.0,-0.11,-0.07,-0.019,0.32
腾讯控股,00700,2005-04-01,-26.404,-26.413,-26.404,-26.452,2530000,14047000.0,-0.18,0.0,0.0,0.14
腾讯控股,00700,2005-04-04,-26.413,-26.443,-26.413,-26.452,3567000,19552000.0,-0.15,-0.11,-0.03,0.2
腾讯控股,00700,2005-04-06,-26.443,-26.433,-26.433,-26.452,2822000,15541000.0,-0.07,0.04,0.01,0.16
腾讯控股,00700,2005-04-07,-26.423,-26.433,-26.423,-26.443,3660000,20291000.0,-0.08,0.0,0.0,0.21
腾讯控股,00700,2005-04-08,-26.423,-26.443,-26.423,-26.443,2664000,14701000.0,-0.08,-0.04,-0.01,0.15
腾讯控股,00700,2005-04-11,-26.433,-26.452,-26.433,-26.462,1894000,10345000.0,-0.11,-0.03,-0.009,0.11
腾讯控股,00700,2005-04-12,-26.443,-26.433,-26.423,-26.443,2912000,16055000.0,-0.08,0.07,0.019,0.16
腾讯控股,00700,2005-04-13,-26.433,-26.443,-26.433,-26.462,813300,4446000.0,-0.11,-0.04,-0.01,0.05
腾讯控股,00700,2005-04-14,-26.452,-26.462,-26.452,-26.481,2850000,15366000.0,-0.11,-0.07,-0.019,0.16
腾讯控股,00700,2005-04-15,-26.481,-26.501,-26.481,-26.511,2426000,12756000.0,-0.11,-0.15,-0.039,0.14
腾讯控股,00700,2005-04-18,-26.52,-26.53,-26.511,-26.53,4492000,22950000.0,-0.07,-0.11,-0.029,0.25
腾讯控股,00700,2005-04-19,-26.516,-26.507,-26.497,-26.526,4980900,25304000.0,-0.11,0.09,0.023,0.28
腾讯控股,00700,2005-04-20,-26.497,-26.507,-26.487,-26.507,2183000,11206000.0,-0.08,0.0,0.0,0.12
腾讯控股,00700,2005-04-21,-26.507,-26.507,-26.507,-26.516,2078000,10545000.0,-0.03,0.0,0.0,0.12
腾讯控股,00700,2005-04-22,-26.487,-26.458,-26.458,-26.487,4404000,23321000.0,-0.11,0.18,0.049,0.25
腾讯控股,00700,2005-04-25,-26.468,-26.487,-26.468,-26.487,2798000,14641000.0,-0.07,-0.11,-0.029,0.16
腾讯控股,00700,2005-04-26,-26.468,-26.458,-26.448,-26.487,3919000,20587000.0,-0.15,0.11,0.029,0.22
腾讯控股,00700,2005-04-27,-26.458,-26.439,-26.429,-26.468,9303500,50206000.0,-0.15,0.07,0.019,0.53
